traj_id,step,state_0,state_1,action_0,action_1,reward,terminal,return_to_go
1,8,1.0732931187662538,-1.9997117226897434,0.9103331418780305,0.8023187260605846,0.0,0,0.0
1,9,1.9836262606442843,-1.1973929966291588,0.5370773331168506,0.03756896354074302,0.0,0,0.0
1,10,2.5207035937611346,-1.1598240330884158,-0.5406539464675604,-0.48426347579893014,0.0,0,0.0
1,11,1.9800496472935742,-1.644087508887346,-0.6854001608566644,-0.8070961099312826,0.0,0,0.0
1,12,1.2946494864369098,-2.4511836188186287,0.24574848107398317,0.44895132701939855,0.0,0,0.0
1,13,1.540397967510893,-2.0022322917992303,-0.011495749397942179,0.6828487491373871,0.0,0,0.0
1,14,1.5289022181129508,-1.3193835426618432,-0.11122684961384177,0.5909245862376653,0.0,0,0.0
1,15,1.417675368499109,-0.7284589564241779,0.3704402297528051,-0.8532968441622948,0.0,0,0.0
1,16,1.7881155982519141,-1.5817558005864727,-0.11271750856724938,0.05420166348581623,0.0,0,0.0
1,17,1.6753980896846647,-1.5275541371006565,0.20457054202151426,0.6109108824419867,0.0,0,0.0
1,18,1.879968631706179,-0.9166432546586698,-0.31435659762853563,-0.9670542223200762,0.0,0,0.0
1,19,1.5656120340776434,-1.883697476978746,0.9851391345192304,-0.610164613601847,0.0,0,0.0
1,20,2.550751168596874,-2.493862090580593,-0.7060818419660277,-0.7553781856020059,0.0,0,0.0
1,21,1.844669326630846,-3.249240276182599,-0.45479678534353707,0.15248033982572196,0.0,0,0.0
1,22,1.389872541287309,-3.096759936356877,-0.8411404320044507,-0.4989298432704572,0.0,0,0.0
1,23,0.5487321092828583,-3.5956897796273344,0.9919574716241508,0.6822834313573347,0.0,0,0.0
1,24,1.5406895809070091,-2.9134063482699997,0.808546274837237,-0.511789097030837,0.0,0,0.0
1,25,2.3492358557442463,-3.4251954453008366,0.16749136273852905,0.08486379342186723,0.0,0,0.0
1,26,2.5167272184827754,-3.3403316518789694,0.7883323693688171,0.9682093347002148,0.0,0,0.0
1,27,3.3050595878515923,-2.3721223171787544,-0.36687876059878755,-0.1802738732489031,0.0,0,0.0
1,28,2.938180827252805,-2.5523961904276575,-0.22307243573944002,0.08311666739625356,0.0,0,0.0
1,29,2.7151083915133647,-2.469279523031404,-0.21141335918614268,-0.8031419537818762,0.0,1,0.0
2,0,-0.5845711066519175,0.6115496937076859,0.7765998269471023,0.5498884862477653,0.0,0,25.0
2,1,0.1920287202951848,1.1614381799554512,0.7074360778721214,0.5456581588786028,0.0,0,25.0
2,2,0.8994647981673062,1.707096338834054,0.8819262851230916,0.6972931501570948,0.0,0,25.0
2,3,1.7813910832903979,2.404389488991149,0.7700382958247013,0.6480469141884463,0.0,0,25.0
2,4,2.551429379115099,3.052436403179595,0.7440272882925231,0.5872494848913834,0.0,0,25.0
2,5,3.295456667407622,3.6396858880709786,0.7701489909900903,0.5246968638665181,1.0,0,25.0
2,6,4.065605658397713,4.164382751937497,0.7346966674444232,0.6663140970438417,1.0,0,24.0
2,7,4.800302325842136,4.830696848981338,0.68040777978409,0.6614990038915863,1.0,0,23.0
2,8,5.480710105626226,5.492195852872925,-0.6670684043161011,-0.7283247438408904,1.0,0,22.0
2,9,4.813641701310125,4.763871109032035,0.5574822047557018,0.8309275379992409,1.0,0,21.0
2,10,5.371123906065827,5.594798647031276,-0.4090861508879941,-0.8947558003143435,1.0,0,20.0
2,11,4.962037755177833,4.700042846716932,0.10598291321290053,1.0093045230666864,1.0,0,19.0
2,12,5.068020668390734,5.709347369783618,-0.10440828794307411,-1.032477356781887,1.0,0,18.0
2,13,4.9636123804476595,4.676870013001731,0.10508303415767682,1.0607659438021058,1.0,0,17.0
2,14,5.068695414605337,5.737635956803837,-0.05443538516871639,-1.0507120221188866,1.0,0,16.0
2,15,5.01426002943662,4.68692393468495,-0.06168226173173373,1.0037794263611783,1.0,0,15.0
2,16,4.952577767704887,5.690703361046128,0.04425544529161368,-1.0090067862687486,1.0,0,14.0
2,17,4.996833212996501,4.68169657477738,0.00726808085263045,1.0551570340737193,1.0,0,13.0
2,18,5.004101293849131,5.736853608851099,0.011150594875877207,-1.077502244008851,1.0,0,12.0
2,19,5.015251888725008,4.659351364842248,-0.13106941341269956,1.0680180902124072,1.0,0,11.0
2,20,4.884182475312309,5.727369455054655,0.11234313911590509,-0.9790324263748107,1.0,0,10.0
2,21,4.996525614428213,4.748337028679844,0.14897022459375284,1.0169848462204416,1.0,0,9.0
2,22,5.145495839021966,5.765321874900286,-0.15263255394564634,-1.0313129803810053,1.0,0,8.0
2,23,4.99286328507632,4.73400889451928,0.023979041587301696,1.0345574929156607,1.0,0,7.0
2,24,5.016842326663621,5.768566387434941,-0.005621630579719143,-0.9953012197943318,1.0,0,6.0
2,25,5.011220696083902,4.773265167640609,-0.019389862701525144,1.0544383923932727,1.0,0,5.0
2,26,4.9918308333823775,5.827703560033882,-0.01040492087164822,-0.9997157459878979,1.0,0,4.0
2,27,4.981425912510729,4.827987814045984,0.12058207653100259,0.9653340491946134,1.0,0,3.0
2,28,5.102007989041732,5.793321863240597,-0.07073632897331462,-0.9943817693961347,1.0,0,2.0
2,29,5.031271660068417,4.798940093844462,-0.06271377487628962,0.9131972058609792,1.0,1,1.0
3,0,-0.9073323576202883,-0.8635810062754881,0.6951900662506859,0.7203498186751709,0.0,0,24.0
3,1,-0.2121422913696024,-0.14323118760031717,0.6622101644041709,0.6988072368954952,0.0,0,24.0
3,2,0.4500678730345685,0.555576049295178,0.7664299944905112,0.699197477079044,0.0,0,24.0
3,3,1.2164978675250797,1.2547735263742221,0.6453569208357083,0.6876450540812461,0.0,0,24.0
3,4,1.8618547883607879,1.9424185804554681,0.7224180134946367,0.7087989999778156,0.0,0,24.0
3,5,2.5842728018554246,2.6512175804332836,0.6392930191825683,0.698053506151162,0.0,0,24.0
3,6,3.223565821037993,3.3492710865844457,0.8313884734195383,0.7092263353603158,1.0,0,24.0
3,7,4.054954294457531,4.058497421944762,0.6319045944810584,0.7709025613475308,1.0,0,23.0
3,8,4.686858888938589,4.8293999832922925,0.8987282313836683,0.4358782038438185,1.0,0,22.0
3,9,5.585587120322257,5.265278187136111,-0.9013640622526415,-0.4394977853980864,1.0,0,21.0
3,10,4.684223058069616,4.825780401738025,0.8967378999330123,0.43862074872207024,1.0,0,20.0
3,11,5.5809609580026285,5.264401150460095,-0.9375461333497772,-0.41000283628772505,1.0,0,19.0
3,12,4.643414824652851,4.8543983141723706,0.894544232868635,0.4554269119507245,1.0,0,18.0
3,13,5.537959057521486,5.309825226123095,-0.8843583981966396,-0.45420568732913347,1.0,0,17.0
3,14,4.653600659324846,4.855619538793962,0.9049968133112014,0.40213155432933995,1.0,0,16.0
3,15,5.558597472636047,5.257751093123302,-0.8918195692304475,-0.3941737774564208,1.0,0,15.0
3,16,4.6667779034056,4.863577315666881,0.984395679380139,0.40411893275684024,1.0,0,14.0
3,17,5.651173582785739,5.2676962484237215,-0.7723666547611027,-0.41620695865647517,1.0,0,13.0
3,18,4.878806928024636,4.851489289767247,0.6721159019364338,0.7719868526487795,1.0,0,12.0
3,19,5.55092282996107,5.623476142416026,-0.6899430627596211,-0.7611210056386295,1.0,0,11.0
3,20,4.8609797672014485,4.8623551367773965,0.70127438596194,0.8219432945152667,1.0,0,10.0
3,21,5.562254153163389,5.684298431292663,-0.6243965818138499,-0.8300985723566016,1.0,0,9.0
3,22,4.937857571349539,4.854199858936061,0.35384517921527564,0.9590589098555345,1.0,0,8.0
3,23,5.291702750564815,5.813258768791596,-0.2993512690859404,-0.9688172884848301,1.0,0,7.0
3,24,4.992351481478874,4.844441480306766,0.023903735553756286,0.9590631753745039,1.0,0,6.0
3,25,5.01625521703263,5.8035046556812695,-0.1118023024421105,-0.9825532874929492,1.0,0,5.0
3,26,4.90445291459052,4.82095136818832,0.4337119658013666,0.8423342408425754,1.0,0,4.0
3,27,5.338164880391886,5.663285609030895,-0.381148719578147,-0.9631005108842131,1.0,0,3.0
3,28,4.9570161608137395,4.700185098146682,0.14471264354979776,1.0113517157613845,1.0,0,2.0
3,29,5.101728804363537,5.711536813908067,-0.12356666641083397,-0.9477748979488064,1.0,1,1.0
4,0,-0.3788279730920594,0.6842391668186083,0.7623068181210293,0.6186761290455661,0.0,0,25.0
4,1,0.3834788450289699,1.3029152958641745,0.7634498683537058,0.6358996000675178,0.0,0,25.0
4,2,1.1469287133826755,1.9388148959316922,0.7243984261135982,0.5626931216837472,0.0,0,25.0
4,3,1.8713271394962736,2.501508017615439,0.8332653768292869,0.5763874929689122,0.0,0,25.0
4,4,2.7045925163255604,3.0778955105843515,0.7073260411616078,0.5864379147150582,0.0,0,25.0
4,5,3.4119185574871684,3.66433342529941,0.7614092406701335,0.5811406697208003,1.0,0,25.0
4,6,4.173327798157302,4.24547409502021,0.8515680538287929,0.5873581710307721,1.0,0,24.0
4,7,5.024895851986095,4.832832266050982,-0.07945495094599446,0.8974215984149925,1.0,0,23.0
4,8,4.945440901040101,5.730253864465975,0.06596604590747542,-0.9872753600234865,1.0,0,22.0
4,9,5.011406946947576,4.742978504442489,0.019291647376390345,0.9989773900160188,1.0,0,21.0
4,10,5.030698594323967,5.741955894458507,-0.07185591224801316,-0.9287830343227288,1.0,0,20.0
4,11,4.958842682075954,4.813172860135778,0.2052550041188406,0.9402509249816687,1.0,0,19.0
4,12,5.164097686194794,5.753423785117447,-0.23264918613722038,-1.0097861234132972,1.0,0,18.0
4,13,4.931448500057574,4.74363766170415,0.21797147002846662,0.9887234028233864,1.0,0,17.0
4,14,5.14941997008604,5.732361064527536,-0.21864650950029302,-0.9811036347660381,1.0,0,16.0
4,15,4.930773460585747,4.751257429761498,0.27682945085148525,0.802320439809036,1.0,0,15.0
4,16,5.207602911437232,5.5535778695705345,-0.3388489318316345,-0.9266908478354601,1.0,0,14.0
4,17,4.868753979605597,4.626887021735074,0.369764784792855,0.9110588865878767,1.0,0,13.0
4,18,5.238518764398452,5.537945908322951,-0.4072248208264896,-0.9214675578752975,1.0,0,12.0
4,19,4.831293943571962,4.616478350447653,0.3799955086003314,0.9666035213377563,1.0,0,11.0
4,20,5.211289452172294,5.583081871785409,-0.32394729361467195,-0.9309317521002752,1.0,0,10.0
4,21,4.887342158557622,4.652150119685134,0.16503594364464416,0.9264476761172387,1.0,0,9.0
4,22,5.052378102202266,5.578597795802372,-0.10621920680236199,-1.009399918780525,1.0,0,8.0
4,23,4.946158895399904,4.569197877021847,0.13138253572575465,1.004994735063029,1.0,0,7.0
4,24,5.077541431125659,5.574192612084876,-0.10885236407681803,-1.0366269996657558,1.0,0,6.0
4,25,4.968689067048841,4.537565612419121,0.05880601387703723,1.0487954339000032,1.0,0,5.0
4,26,5.027495080925878,5.586361046319124,0.05371189430283197,-0.9337144766337376,1.0,0,4.0
4,27,5.081206975228709,4.652646569685386,-0.19285901517124907,0.8901280636833325,1.0,0,3.0
4,28,4.88834796005746,5.542774633368718,0.2584363797245408,-1.0117342927140658,1.0,0,2.0
4,29,5.146784339782,4.531040340654652,-0.2903151961380472,0.8933889148058749,1.0,1,1.0
5,0,0.8838513025599051,0.6109875438656014,-0.8430031972805887,-0.38218292304363466,0.0,0,0.0
5,1,0.04084810527931637,0.22880462082196673,-0.36343805610038826,-0.7696660375805053,0.0,0,0.0
5,2,-0.3225899508210719,-0.5408614167585386,0.4873796669869761,-0.27532747315328154,0.0,0,0.0
5,3,0.1647897161659042,-0.8161888899118201,0.16607139756657752,0.9018475907392469,0.0,0,0.0
5,4,0.3308611137324817,0.08565870082742677,-0.9558020488889105,0.3710008082787668,0.0,0,0.0
5,5,-0.6249409351564288,0.4566595091061936,-0.6963540907135486,-0.8094202375529314,0.0,0,0.0
5,6,-1.3212950258699774,-0.3527607284467378,0.06451885453223571,0.44015229623341745,0.0,0,0.0
5,7,-1.2567761713377417,0.08739156778667967,0.9271668956862429,0.41892735528598024,0.0,0,0.0
5,8,-0.3296092756514988,0.5063189230726599,-0.6916701846278817,-0.6469260952334017,0.0,0,0.0
5,9,-1.0212794602793804,-0.1406071721607418,-0.008766644613370955,-0.3002520277031018,0.0,0,0.0
5,10,-1.0300461048927514,-0.4408591998638436,0.9211317331937015,0.03509148705256049,0.0,0,0.0
5,11,-0.10891437169904994,-0.4057677128112831,0.26203002635194994,-0.2486324241811675,0.0,0,0.0
5,12,0.1531156546529,-0.6544001369924506,-0.809249931900833,-0.19484499616216544,0.0,0,0.0
5,13,-0.656134277247933,-0.849245133154616,0.6883590159011241,0.9422036117834958,0.0,0,0.0
5,14,0.03222473865319109,0.09295847862887974,0.5969423607611906,-0.7450746220989697,0.0,0,0.0
5,15,0.6291670994143816,-0.65211614347009,-0.7231071852049307,-0.5083520533637764,0.0,0,0.0
5,16,-0.09394008579054902,-1.1604681968338664,0.8806980749331306,0.23955022349400168,0.0,0,0.0
5,17,0.7867579891425815,-0.9209179733398647,-0.6647060822914681,0.40907407545702723,0.0,0,0.0
5,18,0.12205190685111345,-0.5118438978828375,0.4554270537492848,-0.9580442966295517,0.0,0,0.0
5,19,0.5774789606003983,-1.4698881945123892,-0.8214557545809149,0.7257002740412275,0.0,0,0.0
5,20,-0.24397679398051664,-0.7441879204711617,-0.08541135235078734,-0.8958067274378121,0.0,0,0.0
5,21,-0.329388146331304,-1.6399946479089738,0.602483344160309,0.9152150778861161,0.0,0,0.0
5,22,0.27309519782900504,-0.7247795700228576,0.03416056187351191,-0.650217223592227,0.0,0,0.0
5,23,0.30725575970251695,-1.3749967936150846,-0.6161220167637222,-0.06645610535931223,0.0,0,0.0
5,24,-0.3088662570612053,-1.4414528989743969,0.5353342314700655,0.14619817018938752,0.0,0,0.0
5,25,0.22646797440886024,-1.2952547287850094,0.265343696705185,-0.6938625552033459,0.0,0,0.0
5,26,0.4918116711140452,-1.9891172839883553,-0.13456785464390553,-0.05962507180091636,0.0,0,0.0
5,27,0.3572438164701397,-2.0487423557892717,-0.6640675905712672,-0.24409408808515543,0.0,0,0.0
5,28,-0.3068237741011275,-2.2928364438744273,0.9879173758959578,-0.6485891883216637,0.0,0,0.0
5,29,0.6810936017948304,-2.9414256321960908,-0.8753887521376631,0.2483460568718865,0.0,1,0.0
6,0,0.16385131136255282,0.06364221444872853,0.7289890606979269,0.7342224715664396,0.0,0,25.0
6,1,0.8928403720604797,0.7978646860151681,0.7203158730331184,0.767425075909017,0.0,0,25.0
6,2,1.6131562450935981,1.565289761924185,0.6548189193888719,0.6913455936889881,0.0,0,25.0
6,3,2.26797516448247,2.256635355613173,0.7166908658650799,0.727589781473937,0.0,0,25.0
6,4,2.98466603034755,2.98422513708711,0.6160630847084098,0.7111922594407176,0.0,0,25.0
6,5,3.6007291150559597,3.6954173965278274,0.6836662594711892,0.6990663797704658,1.0,0,25.0
6,6,4.284395374527149,4.394483776298293,0.7832381812394744,0.7012063250913732,1.0,0,24.0
6,7,5.067633555766623,5.095690101389667,-0.5935762721168686,-0.830906573661189,1.0,0,23.0
6,8,4.4740572836497545,4.264783527728477,0.5558192947462792,0.8058704758076468,1.0,0,22.0
6,9,5.029876578396034,5.0706540035361245,-0.2941261510762597,-0.9434630427249381,1.0,0,21.0
6,10,4.735750427319775,4.127190960811187,0.305821171554294,0.9525236328637126,1.0,0,20.0
6,11,5.041571598874069,5.0797145936748995,-0.5549113040715974,-0.9607678363692079,1.0,0,19.0
6,12,4.486660294802471,4.118946757305691,0.47742121888043093,0.8438833908713285,1.0,0,18.0
6,13,4.964081513682902,4.962830148177019,0.7374907993470871,0.7462805390691147,1.0,0,17.0
6,14,5.701572313029989,5.709110687246135,-0.6960657925292147,-0.6327398905143966,1.0,0,16.0
6,15,5.0055065205007745,5.076370796731738,-0.024355239000155432,-1.0299057069622088,1.0,0,15.0
6,16,4.981151281500619,4.046465089769529,-0.012942091978448353,1.0245401006671282,1.0,0,14.0
6,17,4.96820918952217,5.071005190436657,0.3707062807602479,-0.8712029412149762,1.0,0,13.0
6,18,5.338915470282418,4.199802249221681,-0.5091731869521564,0.8999617656720669,1.0,0,12.0
6,19,4.829742283330262,5.099764014893747,0.8118787758720636,-0.4417736196470893,1.0,0,11.0
6,20,5.6416210592023255,4.6579903952466575,-0.9448682900870793,0.4710588633341284,1.0,0,10.0
6,21,4.696752769115246,5.129049258580785,0.8826244880098093,-0.3946345754059971,1.0,0,9.0
6,22,5.5793772571250555,4.734414683174788,-0.9230681716333494,0.35892641387731206,1.0,0,8.0
6,23,4.656309085491706,5.0933410970521,0.8930199563765102,-0.23938554656934188,1.0,0,7.0
6,24,5.549329041868217,4.853955550482758,-0.9081718385138537,0.24377889468177982,1.0,0,6.0
6,25,4.641157203354362,5.097734445164538,1.0084386715414588,-0.16444501997525235,1.0,0,5.0
6,26,5.649595874895821,4.933289425189286,-1.0561673937863754,0.09757273877184704,1.0,0,4.0
6,27,4.593428481109446,5.030862163961133,0.9758061082338244,-0.030280355305030995,1.0,0,3.0
6,28,5.56923458934327,5.000581808656102,-1.0255239874188757,0.07386630837653389,1.0,0,2.0
6,29,4.543710601924394,5.074448117032635,0.9988338999324814,-0.15576772903964556,1.0,1,1.0
7,0,-0.5884146975363296,-0.5323074980403448,0.06224212531385631,0.8820790124509916,0.0,0,0.0
7,1,-0.5261725722224733,0.3497715144106468,-0.02544194195771987,0.9086690250602809,0.0,0,0.0
7,2,-0.5516145141801931,1.2584405394709277,0.08725119562389616,0.8873371908638197,0.0,0,0.0
7,3,-0.464363318556297,2.145777730334747,-0.8826296669769125,-0.18361134928426037,0.0,0,0.0
7,4,-1.3469929855332095,1.9621663810504868,0.6295818757586071,-0.10306710277234155,0.0,0,0.0
7,5,-0.7174111097746023,1.8590992782781453,-0.35900864555527057,-0.18200317967764268,0.0,0,0.0
7,6,-1.0764197553298729,1.6770960986005026,0.061864920235910725,0.10378904549872048,0.0,0,0.0
7,7,-1.0145548350939622,1.780885144099223,0.010927740999737923,0.21869879412719073,0.0,0,0.0
7,8,-1.0036270940942242,1.9995839382264138,-0.06756544298897227,0.2084910436016134,0.0,0,0.0
7,9,-1.0711925370831965,2.208074981828027,0.4869765298743347,-0.6518052939079784,0.0,0,0.0
7,10,-0.5842160072088618,1.5562696879200488,-0.5142916171480161,0.07630891059751255,0.0,0,0.0
7,11,-1.0985076243568779,1.6325785985175614,-0.10024490862375801,0.8292142568485583,0.0,0,0.0
7,12,-1.1987525329806359,2.4617928553661197,-0.480087320835358,-0.4214280336436631,0.0,0,0.0
7,13,-1.6788398538159939,2.0403648217224566,-0.14745718667054186,-0.2408421562390226,0.0,0,0.0
7,14,-1.8262970404865357,1.799522665483434,0.010304489644181736,0.7201449398781017,0.0,0,0.0
7,15,-1.815992550842354,2.5196676053615357,-0.22652195719584212,0.74757463286769,0.0,0,0.0
7,16,-2.042514508038196,3.2672422382292257,0.45245480860894705,-0.8583570527600197,0.0,0,0.0
7,17,-1.590059699429249,2.408885185469206,0.8709769228331732,0.6559525564452606,0.0,0,0.0
7,18,-0.7190827765960759,3.0648377419144666,-0.016927460706938957,-0.6167018884849556,0.0,0,0.0
7,19,-0.7360102373030148,2.448135853429511,0.8519347985533317,-0.21427430154508165,0.0,0,0.0
7,20,0.1159245612503168,2.233861551884429,0.8902014890063246,0.7579205101867912,0.0,0,0.0
7,21,1.0061260502566414,2.99178206207122,0.9216714678814713,-0.9318427653955001,0.0,0,0.0
7,22,1.9277975181381126,2.0599392966757195,0.8353864313101977,-0.31768502364681006,0.0,0,0.0
7,23,2.7631839494483104,1.7422542730289095,-0.3449331643719211,0.7210328925264426,0.0,0,0.0
7,24,2.4182507850763892,2.463287165555352,-0.8838121850062071,-0.7307013427769529,0.0,0,0.0
7,25,1.5344386000701822,1.732585822778399,-0.4892090882178175,0.1959673035972096,0.0,0,0.0
7,26,1.0452295118523647,1.9285531263756086,-0.5446420314460094,-0.4076147609436447,0.0,0,0.0
7,27,0.5005874804063553,1.520938365431964,-0.7410058039696776,0.7176052518087048,0.0,0,0.0
7,28,-0.24041832356332238,2.2385436172406687,-0.7606928702317559,-0.5416476806631427,0.0,0,0.0
7,29,-1.0011111937950783,1.696895936577526,0.04141012121145704,-0.9442038351614765,0.0,1,0.0
8,0,0.8047443462841859,-0.23119944697580652,0.7219094426782215,0.8048171161755073,0.0,0,25.0
8,1,1.5266537889624074,0.5736176691997008,0.6253105957157081,0.7162052032643282,0.0,0,25.0
8,2,2.1519643846781156,1.289822872464029,0.581436681786416,0.7376887333169683,0.0,0,25.0
8,3,2.7334010664645314,2.0275116057809974,0.657161049135748,0.8132758648233254,0.0,0,25.0
8,4,3.3905621156002796,2.840787470604323,0.5450654014539722,0.7288161389601934,0.0,0,25.0
8,5,3.935627517054252,3.569603609564516,0.6516955222327425,0.8723728726578394,1.0,0,25.0
8,6,4.587323039286995,4.441976482222356,0.599303934422591,0.8259275108548733,1.0,0,24.0
8,7,5.186626973709585,5.267903993077229,-0.5946232049046307,-0.8309033778649109,1.0,0,23.0
8,8,4.592003768804955,4.437000615212318,0.5710520477995129,0.8068908298187831,1.0,0,22.0
8,9,5.1630558166044676,5.243891445031101,-0.5539939270879882,-0.8910186530269945,1.0,0,21.0
8,10,4.60906188951648,4.352872792004107,0.6015516536620549,0.8501786849239951,1.0,0,20.0
8,11,5.2106135431785345,5.203051476928103,-0.7849540870532612,-0.6544546624358687,1.0,0,19.0
8,12,4.425659456125273,4.5485968144922335,0.7573259195548038,0.6294635379975002,1.0,0,18.0
8,13,5.182985375680077,5.178060352489734,-0.7456331203428742,-0.6951158442973538,1.0,0,17.0
8,14,4.437352255337203,4.4829445081923796,0.693575583884735,0.47708111780649753,1.0,0,16.0
8,15,5.130927839221938,4.9600256259988775,-0.8810882644940099,0.3254756503922925,1.0,0,15.0
8,16,4.249839574727928,5.28550127639117,1.028804390132388,-0.4059701673446176,1.0,0,14.0
8,17,5.278643964860316,4.879531109046553,-0.8841111977852264,0.44458752858491285,1.0,0,13.0
8,18,4.3945327670750896,5.324118637631466,0.8466671377266615,-0.5136633040918934,1.0,0,12.0
8,19,5.241199904801751,4.810455333539573,-0.7298657468765779,0.6533691062389342,1.0,0,11.0
8,20,4.511334157925173,5.463824439778508,0.7164517052018835,-0.560098433049887,1.0,0,10.0
8,21,5.227785863127057,4.90372600672862,-0.9928368596830757,0.4074469557529932,1.0,0,9.0
8,22,4.234949003443981,5.3111729624816135,0.8822684551588933,-0.34904896777814165,1.0,0,8.0
8,23,5.117217458602875,4.962123994703472,-0.9579426143059399,0.2624059062822744,1.0,0,7.0
8,24,4.159274844296935,5.224529900985746,0.9521630443702641,-0.322835525972931,1.0,0,6.0
8,25,5.1114378886672,4.901694375012815,-0.8315241862958771,0.6379629990312056,1.0,0,5.0
8,26,4.2799137023713225,5.53965737404402,0.8023510275441934,-0.6191273482788547,1.0,0,4.0
8,27,5.082264729915516,4.920530025765165,-0.7724383248012736,0.6312791742542377,1.0,0,3.0
8,28,4.309826405114242,5.551809200019403,0.7499396305558882,-0.587548163000674,1.0,0,2.0
8,29,5.05976603567013,4.964261037018729,-0.8641727124811669,0.49238142701345006,1.0,1,1.0
9,0,0.4052846688091414,-0.1311646257207073,0.7178786050069476,0.7347915602885989,0.0,0,25.0
9,1,1.1231632738160888,0.6036269345678916,0.6565435872936192,0.8081124767514424,0.0,0,25.0
9,2,1.779706861109708,1.411739411319334,0.6174239613556456,0.8003401486913732,0.0,0,25.0
9,3,2.3971308224653534,2.2120795600107073,0.61917452600578,0.7236683387956913,0.0,0,25.0
9,4,3.0163053484711333,2.9357478988063983,0.6503690821307189,0.6913878823465718,0.0,0,25.0
9,5,3.6666744306018524,3.62713578115297,0.7135792685546816,0.7139107883005417,1.0,0,25.0
9,6,4.380253699156534,4.341046569453511,0.7285796583223497,0.6661443623206056,1.0,0,24.0
